id_pedido,fecha_entrega,transportista,status_envio
1691,24/08/2025,Moto,Entregado
ID-1693,23/08/2025,Correo Argentino,ENTREGADO
1694,01/01/2026,Moto,devuelto
1695,05/05/2025,Correo Argentino,ENTREGADO
1696,24/01/2025,Andreani,devuelto
1697,27/02/2025,Moto,ENTREGADO
1698,14/10/2025,Andreani,devuelto
1699,07/03/2025,Ocasa,Entregado
1700,18/07/2025,Ocasa,Entregado
1701,17/10/2025,Correo Argentino,Entregado
ID-1702,01/10/2025,Andreani,en camino
1703,30/06/2025,Ocasa,ENTREGADO
1705,27/02/2025,Correo Argentino,Entregado
1706,29/05/2025,Andreani,ENTREGADO
1707,25/08/2025,Andreani,en camino
1708,20/01/2025,Moto,ENTREGADO
1709,31/08/2025,Ocasa,Entregado
1710,26/05/2025,Ocasa,Entregado
1711 ,08/04/2025,Moto,devuelto
1713,20/05/2025,Moto,devuelto
1714,04/05/2025,Correo Argentino,ENTREGADO
1715,18/02/2025,Ocasa,Entregado
1716 ,04/10/2025,Correo Argentino,devuelto
1717,19/08/2025,Andreani,Entregado
1718,04/09/2025,Andreani,devuelto
1719,15/02/2025,Correo Argentino,en camino
1720,23/04/2025,Moto,devuelto
1721,24/06/2025,Moto,en camino
1722,22/08/2025,Ocasa,ENTREGADO
1724,22/10/2025,Andreani,ENTREGADO
1725,17/06/2025,Moto,ENTREGADO
1726,04/10/2025,Correo Argentino,ENTREGADO
1727,04/02/2025,Ocasa,ENTREGADO
1728,23/10/2025,Andreani,en camino
1729,26/06/2025,Correo Argentino,devuelto
1730,24/12/2025,Andreani,devuelto
1731,27/07/2025,Ocasa,ENTREGADO
1732,11/10/2025,Ocasa,en camino
1733,01/06/2025,Moto,en camino
1734,06/08/2025,Moto,devuelto
1735 ,09/05/2025,Andreani,devuelto
1736,10/09/2025,Ocasa,devuelto
1737,22/09/2025,Correo Argentino,ENTREGADO
1738,27/07/2025,Moto,ENTREGADO
1739,26/06/2025,Ocasa,Entregado
1740.0,30/01/2025,Correo Argentino,devuelto
1741,16/11/2025,Correo Argentino,ENTREGADO
1742,01/11/2025,Andreani,ENTREGADO
1743,03/10/2025,Ocasa,devuelto
1744,08/07/2025,Andreani,en camino
1745,28/12/2025,Correo Argentino,en camino
1746,08/04/2025,Andreani,ENTREGADO
1747,03/10/2025,Andreani,Entregado
1748,02/12/2025,Andreani,ENTREGADO
1749,22/08/2025,Ocasa,en camino
ID-1750,06/01/2026,Ocasa,ENTREGADO
1751,07/04/2025,Ocasa,en camino
1752,22/05/2025,Ocasa,devuelto
1753,05/04/2025,Ocasa,ENTREGADO
1754.0,07/01/2025,Ocasa,en camino
1755,01/08/2025,Correo Argentino,devuelto
1757,23/01/2025,Ocasa,ENTREGADO
1758,13/08/2025,Moto,devuelto
1759,22/06/2025,Moto,devuelto
1760,25/10/2025,Ocasa,devuelto
1761,25/06/2025,Andreani,Entregado
1762,19/09/2025,Ocasa,en camino
1763,01/07/2025,Andreani,Entregado
1764,25/06/2025,Correo Argentino,devuelto
1765,29/07/2025,Andreani,devuelto
1766,18/10/2025,Ocasa,Entregado
1767,13/11/2025,Moto,en camino
1769,13/08/2025,Andreani,Entregado
1770,02/08/2025,Ocasa,en camino
1771.0,07/02/2025,Moto,Entregado
1773,27/10/2025,Correo Argentino,devuelto
1774,12/09/2025,Correo Argentino,ENTREGADO
1775,01/07/2025,Andreani,devuelto
1776,11/08/2025,Moto,Entregado
1777,06/06/2025,Correo Argentino,devuelto
1779,12/09/2025,Andreani,devuelto
1780,05/10/2025,Correo Argentino,Entregado
1781,28/07/2025,Andreani,devuelto
1782,03/05/2025,Andreani,en camino
1783 ,24/10/2025,Andreani,Entregado
1784,27/09/2025,Ocasa,Entregado
1785,01/05/2025,Correo Argentino,ENTREGADO
1786,29/12/2025,Andreani,devuelto
1787,06/12/2025,Moto,ENTREGADO
1788,11/05/2025,Andreani,devuelto
1789,07/06/2025,Correo Argentino,en camino
1790,14/12/2025,Correo Argentino,Entregado
1791,09/10/2025,Correo Argentino,devuelto
1792,31/05/2025,Correo Argentino,en camino
1793,26/11/2025,Moto,Entregado
1794,03/08/2025,Andreani,en camino
1795,23/09/2025,Andreani,devuelto
1796 ,09/03/2025,Correo Argentino,devuelto
1797.0,03/06/2025,Ocasa,devuelto
1798,25/02/2025,Andreani,devuelto
1799,31/01/2025,Ocasa,ENTREGADO
1801,01/11/2025,Correo Argentino,en camino
1802,01/06/2025,Andreani,en camino
1803,27/09/2025,Moto,Entregado
1804,29/04/2025,Andreani,en camino
1805,15/10/2025,Andreani,devuelto
1806,03/04/2025,Andreani,en camino
1807,12/06/2025,Andreani,en camino
1809.0,13/06/2025,Andreani,devuelto
1810,11/10/2025,Andreani,ENTREGADO
1811,04/11/2025,Ocasa,devuelto
1813,05/09/2025,Ocasa,ENTREGADO
1814,18/04/2025,Moto,en camino
1815,22/10/2025,Correo Argentino,ENTREGADO
1816,24/03/2025,Correo Argentino,ENTREGADO
ID-1817,16/07/2025,Ocasa,ENTREGADO
1818,07/01/2025,Andreani,devuelto
1819,21/06/2025,Moto,Entregado
1820,15/04/2025,Andreani,ENTREGADO
1821,05/01/2026,Ocasa,devuelto
1822,27/03/2025,Andreani,devuelto
1824,08/11/2025,Moto,ENTREGADO
1825,10/02/2025,Moto,ENTREGADO
1826,02/12/2025,Moto,en camino
1827,02/07/2025,Correo Argentino,ENTREGADO
1828,06/12/2025,Ocasa,Entregado
1829,12/02/2025,Andreani,ENTREGADO
1830,10/04/2025,Correo Argentino,en camino
1831.0,08/05/2025,Correo Argentino,ENTREGADO
1832,08/12/2025,Andreani,devuelto
1833,06/07/2025,Ocasa,devuelto
1834,14/10/2025,Moto,devuelto
1835,28/10/2025,Ocasa,devuelto
1836,05/12/2025,Ocasa,en camino
1837,26/12/2025,Ocasa,Entregado
1838,10/03/2025,Ocasa,en camino
1839,12/07/2025,Ocasa,Entregado
1840,15/11/2025,Correo Argentino,en camino
1841,28/10/2025,Correo Argentino,ENTREGADO
1842,31/07/2025,Correo Argentino,Entregado
1843,08/05/2025,Andreani,ENTREGADO
1844 ,11/05/2025,Moto,devuelto
1846 ,26/08/2025,Correo Argentino,ENTREGADO
1847,20/10/2025,Ocasa,devuelto
1848,05/09/2025,Correo Argentino,devuelto
1849,24/03/2025,Ocasa,ENTREGADO
1850,30/12/2025,Moto,en camino
1851,10/07/2025,Correo Argentino,ENTREGADO
1852,11/01/2025,Andreani,Entregado
1853,12/12/2025,Ocasa,en camino
1854,30/07/2025,Correo Argentino,ENTREGADO
1855,06/01/2025,Ocasa,ENTREGADO
1856,15/11/2025,Ocasa,devuelto
1857,03/06/2025,Ocasa,devuelto
1858,23/03/2025,Moto,en camino
1860,01/12/2025,Ocasa,ENTREGADO
1861,22/10/2025,Correo Argentino,ENTREGADO
ID-1862,03/10/2025,Ocasa,Entregado
1863,17/11/2025,Andreani,ENTREGADO
ID-1864.0,31/12/2025,Ocasa,ENTREGADO
1865,25/12/2025,Andreani,devuelto
1866,23/12/2025,Correo Argentino,devuelto
1867,26/01/2025,Correo Argentino,en camino
1868,25/11/2025,Andreani,devuelto
1870.0,24/04/2025,Andreani,en camino
1871,29/05/2025,Andreani,ENTREGADO
1873,29/04/2025,Andreani,en camino
1874.0,20/11/2025,Ocasa,ENTREGADO
1875.0,20/11/2025,Andreani,Entregado
1876,27/08/2025,Andreani,devuelto
1877,03/10/2025,Andreani,devuelto
1878,29/10/2025,Moto,en camino
1879,21/05/2025,Correo Argentino,ENTREGADO
1880 ,10/03/2025,Ocasa,Entregado
1881,26/02/2025,Moto,devuelto
1882.0,06/12/2025,Andreani,en camino
1883,15/12/2025,Andreani,Entregado
1884,09/12/2025,Moto,en camino
1885,17/06/2025,Andreani,Entregado
1886,04/09/2025,Andreani,devuelto
ID-1887,21/02/2025,Andreani,devuelto
ID-1888,07/09/2025,Correo Argentino,devuelto
ID-1889,27/09/2025,Moto,devuelto
1890,13/08/2025,Ocasa,en camino
1891,09/05/2025,Moto,en camino
1892,11/08/2025,Andreani,ENTREGADO
1893 ,08/07/2025,Ocasa,en camino
1894.0,09/04/2025,Andreani,devuelto
1895,24/05/2025,Moto,Entregado
1896,04/09/2025,Ocasa,Entregado
ID-1897,18/12/2025,Ocasa,en camino
1899,22/04/2025,Ocasa,Entregado
1901,27/11/2025,Ocasa,ENTREGADO
1902 ,18/05/2025,Ocasa,devuelto
1903,01/08/2025,Ocasa,ENTREGADO
1904.0,15/07/2025,Andreani,ENTREGADO
1905,26/06/2025,Moto,ENTREGADO
1906,13/06/2025,Correo Argentino,devuelto
ID-1907,13/07/2025,Moto,en camino
1908,25/01/2025,Andreani,devuelto
1909,28/04/2025,Ocasa,devuelto
1910,18/07/2025,Moto,en camino
1912,01/05/2025,Andreani,ENTREGADO
1913,26/11/2025,Ocasa,Entregado
1914,02/01/2026,Ocasa,ENTREGADO
1915,20/08/2025,Moto,Entregado
1916,29/12/2025,Andreani,Entregado
1917,30/11/2025,Andreani,ENTREGADO
1918,21/08/2025,Andreani,ENTREGADO
1919,10/07/2025,Andreani,devuelto
1920,05/08/2025,Moto,devuelto
1921,22/04/2025,Andreani,Entregado
1922.0,13/09/2025,Ocasa,Entregado
1923,07/03/2025,Correo Argentino,devuelto
ID-1924,10/04/2025,Moto,en camino
1925,14/12/2025,Andreani,ENTREGADO
1926,05/03/2025,Correo Argentino,devuelto
1927,28/07/2025,Ocasa,Entregado
1928.0 ,08/04/2025,Ocasa,ENTREGADO
1929,22/04/2025,Ocasa,en camino
1930,14/07/2025,Correo Argentino,ENTREGADO
1931,28/12/2025,Ocasa,devuelto
1932,28/10/2025,Moto,ENTREGADO
1933,24/05/2025,Ocasa,Entregado
1934,29/08/2025,Moto,Entregado
1935,28/05/2025,Ocasa,Entregado
1936,03/03/2025,Moto,en camino
1937,14/07/2025,Andreani,ENTREGADO
1938,25/04/2025,Moto,en camino
ID-1939,30/01/2025,Andreani,ENTREGADO
1940,19/07/2025,Ocasa,en camino
1941,08/05/2025,Andreani,devuelto
1942,23/05/2025,Ocasa,ENTREGADO
1943,10/04/2025,Ocasa,Entregado
1944.0,01/07/2025,Moto,en camino
ID-1945 ,02/05/2025,Correo Argentino,en camino
1946,01/10/2025,Andreani,Entregado
1947,15/02/2025,Correo Argentino,Entregado
1948,24/10/2025,Moto,devuelto
1949,12/02/2025,Andreani,ENTREGADO
1950,21/03/2025,Ocasa,devuelto
1951,23/07/2025,Andreani,ENTREGADO
1952.0,23/06/2025,Moto,en camino
1953,18/10/2025,Correo Argentino,Entregado
1954,11/08/2025,Andreani,en camino
1955,01/10/2025,Moto,devuelto
1956,28/09/2025,Moto,ENTREGADO
1957,11/11/2025,Moto,devuelto
1958 ,21/05/2025,Andreani,en camino
1959,27/08/2025,Ocasa,Entregado
1960,26/05/2025,Ocasa,en camino
1961 ,29/05/2025,Moto,Entregado
1962,25/10/2025,Andreani,Entregado
1963,19/06/2025,Andreani,Entregado
1964,13/06/2025,Andreani,en camino
1965,04/06/2025,Correo Argentino,devuelto
1966,16/04/2025,Correo Argentino,Entregado
1967,06/02/2025,Correo Argentino,Entregado
1968,01/10/2025,Andreani,en camino
1969,17/03/2025,Correo Argentino,devuelto
1970,24/04/2025,Andreani,ENTREGADO
1971,27/01/2025,Andreani,devuelto
1972 ,13/08/2025,Andreani,Entregado
1973,21/05/2025,Correo Argentino,devuelto
1974,20/10/2025,Ocasa,ENTREGADO
1975,26/01/2025,Moto,Entregado
1976,16/07/2025,Moto,ENTREGADO
1977,08/12/2025,Andreani,en camino
1978,08/04/2025,Correo Argentino,Entregado
1979,30/04/2025,Moto,en camino
1980,27/08/2025,Andreani,Entregado
ID-1981 ,30/10/2025,Moto,en camino
1982,13/11/2025,Ocasa,ENTREGADO
1983,12/08/2025,Ocasa,Entregado
1984,01/12/2025,Ocasa,en camino
1985,08/06/2025,Moto,en camino
1986,19/04/2025,Ocasa,en camino
1987.0,18/10/2025,Correo Argentino,devuelto
1988 ,19/12/2025,Andreani,Entregado
1989,15/09/2025,Correo Argentino,en camino
1990,14/03/2025,Andreani,en camino
1991,04/03/2025,Andreani,en camino
1992,01/01/2026,Andreani,en camino
1993,12/10/2025,Moto,devuelto
1994,09/09/2025,Correo Argentino,devuelto
1995,10/05/2025,Moto,Entregado
1996,06/11/2025,Correo Argentino,devuelto
1997,28/09/2025,Correo Argentino,ENTREGADO
1998,26/03/2025,Correo Argentino,en camino
1999,21/11/2025,Moto,ENTREGADO
2000,20/06/2025,Andreani,devuelto
2001,02/12/2025,Ocasa,ENTREGADO
2002 ,05/11/2025,Correo Argentino,en camino
2003,15/07/2025,Moto,ENTREGADO
2004,06/10/2025,Moto,en camino
2005,14/11/2025,Moto,Entregado
2006,20/01/2025,Correo Argentino,devuelto
2007,27/11/2025,Andreani,Entregado
2008,18/12/2025,Correo Argentino,devuelto
2009,15/10/2025,Moto,Entregado
2010 ,19/09/2025,Andreani,Entregado
2011,12/02/2025,Ocasa,ENTREGADO
2012,25/03/2025,Andreani,en camino
2013,10/12/2025,Andreani,devuelto
2014 ,21/09/2025,Correo Argentino,devuelto
2015,24/07/2025,Moto,ENTREGADO
2016,13/03/2025,Ocasa,devuelto
2017,02/07/2025,Correo Argentino,Entregado
2018,29/05/2025,Andreani,Entregado
2019,16/09/2025,Ocasa,ENTREGADO
2021,25/09/2025,Andreani,ENTREGADO
2022,22/09/2025,Andreani,ENTREGADO
2023,29/05/2025,Ocasa,Entregado
2024,09/03/2025,Andreani,ENTREGADO
2025,22/04/2025,Correo Argentino,devuelto
2026,27/08/2025,Ocasa,ENTREGADO
ID-2027,06/06/2025,Moto,ENTREGADO
2028,13/09/2025,Ocasa,en camino
2029,09/07/2025,Moto,en camino
2030,11/12/2025,Correo Argentino,devuelto
2031.0,23/03/2025,Andreani,devuelto
2032,29/11/2025,Andreani,ENTREGADO
2033,14/03/2025,Andreani,devuelto
2034,14/05/2025,Moto,Entregado
ID-2035,25/04/2025,Ocasa,ENTREGADO
2036,31/10/2025,Moto,devuelto
2037,08/05/2025,Correo Argentino,en camino
2038,25/07/2025,Correo Argentino,en camino
2039,04/03/2025,Correo Argentino,en camino
2040,09/07/2025,Correo Argentino,en camino
2041,24/05/2025,Moto,en camino
2042,20/08/2025,Ocasa,ENTREGADO
2043,29/10/2025,Ocasa,en camino
2044,09/01/2025,Moto,en camino
2045,31/07/2025,Correo Argentino,en camino
2046,30/11/2025,Correo Argentino,ENTREGADO
2047,06/07/2025,Andreani,en camino
2048.0,16/09/2025,Correo Argentino,Entregado
2049,09/09/2025,Andreani,Entregado
2050,07/12/2025,Andreani,Entregado
2051,28/08/2025,Moto,devuelto
2052,08/04/2025,Ocasa,en camino
2053,25/09/2025,Correo Argentino,en camino
2054,21/12/2025,Ocasa,Entregado
2055,11/04/2025,Correo Argentino,Entregado
2056.0,06/10/2025,Ocasa,en camino
ID-2057,14/02/2025,Correo Argentino,devuelto
2058,25/05/2025,Andreani,devuelto
2059,14/10/2025,Correo Argentino,ENTREGADO
2060.0,25/06/2025,Moto,ENTREGADO
2061,03/04/2025,Andreani,devuelto
2062,17/01/2025,Andreani,devuelto
2063,29/05/2025,Andreani,Entregado
2064,09/09/2025,Andreani,ENTREGADO
2065,08/05/2025,Andreani,Entregado
2066.0,29/01/2025,Andreani,ENTREGADO
2067,07/10/2025,Correo Argentino,Entregado
ID-2068,12/06/2025,Andreani,Entregado
2069,01/05/2025,Correo Argentino,en camino
2070.0,15/10/2025,Correo Argentino,Entregado
2071,27/06/2025,Ocasa,ENTREGADO
2072,07/06/2025,Andreani,en camino
2073,30/01/2025,Ocasa,ENTREGADO
2075,03/05/2025,Moto,devuelto
2076,19/05/2025,Andreani,Entregado
2077,02/10/2025,Andreani,devuelto
2078,13/01/2025,Ocasa,devuelto
2079 ,10/07/2025,Correo Argentino,Entregado
2080,06/04/2025,Ocasa,Entregado
2081,22/07/2025,Correo Argentino,ENTREGADO
2082.0,30/08/2025,Ocasa,Entregado
2083,25/05/2025,Andreani,en camino
2084.0,02/08/2025,Andreani,en camino
2085.0,09/12/2025,Andreani,en camino
2089 ,03/01/2026,Andreani,Entregado
2090,15/10/2025,Ocasa,devuelto
2091,16/06/2025,Ocasa,ENTREGADO
2092,22/09/2025,Andreani,en camino
2093,21/10/2025,Ocasa,ENTREGADO
2094,16/09/2025,Correo Argentino,devuelto
2095.0,19/08/2025,Ocasa,en camino
2096,28/10/2025,Andreani,en camino
2097,13/02/2025,Ocasa,en camino
2098.0,18/03/2025,Ocasa,Entregado
2099,04/02/2025,Correo Argentino,Entregado
2100,23/08/2025,Ocasa,en camino
2101.0,23/11/2025,Moto,devuelto
2102,12/01/2025,Andreani,ENTREGADO
2103,21/01/2025,Moto,devuelto
2104,28/06/2025,Moto,ENTREGADO
2105,12/06/2025,Ocasa,en camino
2106.0,03/11/2025,Ocasa,en camino
2107,16/09/2025,Ocasa,en camino
2108,15/11/2025,Ocasa,en camino
2109,30/10/2025,Andreani,devuelto
2110,31/07/2025,Andreani,devuelto
2111,06/09/2025,Correo Argentino,ENTREGADO
2112,22/09/2025,Andreani,en camino
2113,12/03/2025,Ocasa,devuelto
2114,25/11/2025,Correo Argentino,en camino
2116,08/02/2025,Correo Argentino,en camino
2117,27/10/2025,Andreani,ENTREGADO
2118,20/09/2025,Andreani,en camino
2119,27/04/2025,Correo Argentino,Entregado
2120,21/05/2025,Ocasa,devuelto
2121,27/03/2025,Ocasa,ENTREGADO
2122,22/08/2025,Correo Argentino,devuelto
2124,17/12/2025,Moto,devuelto
2125,13/10/2025,Moto,Entregado
2126,21/07/2025,Andreani,devuelto
2127,19/10/2025,Ocasa,devuelto
2128,26/05/2025,Moto,en camino
2129,26/04/2025,Andreani,devuelto
2130,20/09/2025,Ocasa,Entregado
2132,05/03/2025,Moto,en camino
ID-2133,10/09/2025,Moto,en camino
ID-2134,10/08/2025,Ocasa,ENTREGADO
2135,14/08/2025,Moto,ENTREGADO
2136,20/07/2025,Ocasa,devuelto
2137.0,18/10/2025,Ocasa,en camino
2138,16/03/2025,Andreani,en camino
2139,19/09/2025,Correo Argentino,devuelto
2140,10/03/2025,Ocasa,devuelto
2141,09/02/2025,Andreani,Entregado
2143,04/10/2025,Correo Argentino,ENTREGADO
2144,25/07/2025,Correo Argentino,ENTREGADO
2145,17/12/2025,Ocasa,ENTREGADO
2148,17/07/2025,Ocasa,ENTREGADO
2149,01/10/2025,Moto,ENTREGADO
2150.0,10/02/2025,Ocasa,ENTREGADO
2151,10/07/2025,Moto,ENTREGADO
2152,10/12/2025,Andreani,ENTREGADO
2153,05/03/2025,Ocasa,Entregado
2154 ,06/12/2025,Andreani,en camino
2155,08/11/2025,Andreani,Entregado
2156,23/06/2025,Ocasa,devuelto
2157,02/07/2025,Correo Argentino,Entregado
ID-2158,11/08/2025,Moto,devuelto
2159,03/11/2025,Correo Argentino,ENTREGADO
2161,29/06/2025,Ocasa,ENTREGADO
2162,30/04/2025,Ocasa,ENTREGADO
2163,21/06/2025,Moto,en camino
2164,18/12/2025,Moto,en camino
2165,27/05/2025,Ocasa,Entregado
2166,14/05/2025,Ocasa,Entregado
2167,10/08/2025,Moto,en camino
2168,27/08/2025,Andreani,ENTREGADO
2169,02/07/2025,Andreani,ENTREGADO
2170,18/01/2025,Ocasa,Entregado
2171,06/08/2025,Ocasa,en camino
2172,02/03/2025,Ocasa,Entregado
2173,19/07/2025,Andreani,en camino
2174,06/04/2025,Ocasa,Entregado
2175,02/03/2025,Correo Argentino,en camino
2176,04/10/2025,Moto,ENTREGADO
2177,17/08/2025,Correo Argentino,devuelto
2178,02/12/2025,Moto,en camino
2180,17/02/2025,Andreani,devuelto
2181,11/10/2025,Andreani,devuelto
2182,22/01/2025,Andreani,en camino
2184,16/03/2025,Andreani,devuelto
2185,05/02/2025,Andreani,devuelto
2186,27/10/2025,Ocasa,ENTREGADO
2187,11/06/2025,Correo Argentino,Entregado
2188,05/10/2025,Moto,en camino
2189,08/02/2025,Andreani,en camino
2190,01/08/2025,Correo Argentino,Entregado
2191,28/10/2025,Ocasa,Entregado
2192,21/03/2025,Andreani,devuelto
2193,27/03/2025,Ocasa,en camino
2194,29/09/2025,Ocasa,Entregado
2195,15/03/2025,Ocasa,Entregado
2196,18/09/2025,Moto,en camino
2197,04/10/2025,Ocasa,en camino
2198,11/06/2025,Andreani,ENTREGADO
2199,10/08/2025,Correo Argentino,en camino
2200,14/12/2025,Ocasa,devuelto
2201,14/05/2025,Andreani,Entregado
2202,19/09/2025,Ocasa,Entregado
2203,27/12/2025,Ocasa,en camino
2204,26/04/2025,Moto,ENTREGADO
2205,26/05/2025,Correo Argentino,devuelto
2206,04/12/2025,Moto,devuelto
2207,20/07/2025,Moto,ENTREGADO
ID-2208,07/09/2025,Ocasa,en camino
2209,23/03/2025,Moto,ENTREGADO
2211,12/05/2025,Correo Argentino,ENTREGADO
2212,17/02/2025,Ocasa,devuelto
2213,31/03/2025,Ocasa,ENTREGADO
2214,29/08/2025,Moto,Entregado
2216,09/11/2025,Andreani,Entregado
2218,29/08/2025,Correo Argentino,Entregado
2219,12/04/2025,Andreani,ENTREGADO
2220,05/02/2025,Ocasa,Entregado
2221,08/11/2025,Ocasa,ENTREGADO
2222.0,19/05/2025,Correo Argentino,en camino
2223,27/11/2025,Correo Argentino,devuelto
2224,16/10/2025,Correo Argentino,ENTREGADO
2225.0,18/10/2025,Ocasa,Entregado
2226,12/01/2026,Correo Argentino,en camino
2227 ,30/03/2025,Ocasa,Entregado
2228,30/10/2025,Ocasa,devuelto
2229,17/05/2025,Andreani,en camino
2230,24/07/2025,Correo Argentino,en camino
2231,28/02/2025,Correo Argentino,Entregado
2232.0,26/08/2025,Ocasa,Entregado
2233,02/03/2025,Moto,ENTREGADO
2234,23/10/2025,Correo Argentino,Entregado
ID-2235,04/11/2025,Ocasa,Entregado
2236,06/02/2025,Andreani,devuelto
2237,03/08/2025,Ocasa,ENTREGADO
2238,06/11/2025,Moto,devuelto
2239,17/08/2025,Ocasa,devuelto
2240,07/02/2025,Ocasa,ENTREGADO
2241,29/12/2025,Ocasa,en camino
2242,13/05/2025,Andreani,Entregado
2243,25/04/2025,Ocasa,devuelto
2244,05/08/2025,Ocasa,Entregado
2245,04/03/2025,Ocasa,Entregado
2247,03/09/2025,Correo Argentino,Entregado
2248,12/12/2025,Correo Argentino,ENTREGADO
2249.0,05/11/2025,Andreani,Entregado
2250,18/08/2025,Moto,en camino
2251,04/07/2025,Ocasa,en camino
2252.0,18/07/2025,Moto,devuelto
2255,14/04/2025,Moto,devuelto
ID-2256.0,23/12/2025,Ocasa,ENTREGADO
2257,01/11/2025,Ocasa,en camino
2258,09/10/2025,Andreani,devuelto
2259,28/08/2025,Correo Argentino,Entregado
2260,07/04/2025,Correo Argentino,ENTREGADO
2262,19/05/2025,Ocasa,ENTREGADO
2263,26/09/2025,Moto,Entregado
2264,10/12/2025,Correo Argentino,en camino
2265 ,04/08/2025,Ocasa,Entregado
2266.0,06/04/2025,Andreani,devuelto
2267,11/06/2025,Ocasa,devuelto
2268,28/04/2025,Correo Argentino,devuelto
2269,15/06/2025,Andreani,Entregado
2270,30/11/2025,Andreani,devuelto
2271,16/02/2025,Ocasa,en camino
2272,28/08/2025,Moto,devuelto
2273,17/12/2025,Moto,en camino
2274 ,28/06/2025,Correo Argentino,ENTREGADO
ID-2275,19/08/2025,Moto,devuelto
2276,22/04/2025,Andreani,en camino
2277,07/08/2025,Ocasa,ENTREGADO
2278,17/07/2025,Andreani,Entregado
2280,18/02/2025,Andreani,ENTREGADO
2281,24/05/2025,Moto,Entregado
2282,31/10/2025,Andreani,devuelto
ID-2283,27/05/2025,Correo Argentino,ENTREGADO
2284,19/03/2025,Correo Argentino,ENTREGADO
2285,18/02/2025,Correo Argentino,en camino
2286,21/10/2025,Andreani,ENTREGADO
2287,26/12/2025,Andreani,ENTREGADO
2288,01/07/2025,Moto,ENTREGADO
2289,02/03/2025,Correo Argentino,Entregado
2290,10/09/2025,Moto,en camino
2291,17/02/2025,Andreani,Entregado
2292,25/06/2025,Andreani,devuelto
2293,30/07/2025,Andreani,ENTREGADO
2294,16/10/2025,Ocasa,Entregado
2295,17/04/2025,Andreani,en camino
2296,13/05/2025,Correo Argentino,devuelto
2297,16/07/2025,Ocasa,ENTREGADO
ID-2298,21/09/2025,Correo Argentino,ENTREGADO
2300,03/10/2025,Correo Argentino,devuelto
2301.0 ,25/07/2025,Andreani,en camino
2302,08/11/2025,Moto,en camino
2304,22/10/2025,Ocasa,ENTREGADO
2305,11/02/2025,Andreani,en camino
2306,07/10/2025,Andreani,en camino
2307,06/05/2025,Moto,en camino
2308,18/05/2025,Andreani,en camino
2309,16/02/2025,Ocasa,en camino
2310,15/03/2025,Ocasa,devuelto
2311,09/12/2025,Correo Argentino,ENTREGADO
2312,10/05/2025,Andreani,devuelto
2313,19/02/2025,Moto,ENTREGADO
2314,09/08/2025,Ocasa,Entregado
2315.0,17/06/2025,Moto,ENTREGADO
2316,19/01/2025,Andreani,ENTREGADO
2317,22/08/2025,Correo Argentino,devuelto
2318,18/12/2025,Ocasa,devuelto
2319,05/03/2025,Ocasa,ENTREGADO
2320,22/04/2025,Moto,devuelto
2321,28/04/2025,Ocasa,devuelto
2322,20/09/2025,Correo Argentino,ENTREGADO
2323,20/10/2025,Correo Argentino,devuelto
2324,23/07/2025,Moto,devuelto
2325,03/01/2026,Ocasa,devuelto
2326,27/06/2025,Ocasa,Entregado
2327,05/12/2025,Andreani,devuelto
2328,20/11/2025,Ocasa,en camino
2330,01/11/2025,Andreani,ENTREGADO
2331,21/09/2025,Correo Argentino,Entregado
ID-2332,06/06/2025,Moto,devuelto
2333,13/07/2025,Moto,devuelto
2334,28/10/2025,Moto,en camino
2335,15/11/2025,Andreani,ENTREGADO
2336,25/12/2025,Ocasa,ENTREGADO
2337,24/05/2025,Correo Argentino,ENTREGADO
2338,14/12/2025,Ocasa,ENTREGADO
2339,21/06/2025,Andreani,devuelto
2340,07/02/2025,Ocasa,devuelto
2342,16/05/2025,Andreani,ENTREGADO
2343,28/06/2025,Ocasa,ENTREGADO
2344,22/08/2025,Ocasa,devuelto
2345,11/11/2025,Moto,en camino
2346,30/07/2025,Moto,Entregado
2347,04/07/2025,Ocasa,devuelto
2348,27/08/2025,Andreani,en camino
2349,21/05/2025,Ocasa,ENTREGADO
2350,29/03/2025,Ocasa,Entregado
2351,17/08/2025,Andreani,en camino
2353,12/08/2025,Andreani,en camino
2354.0,23/10/2025,Moto,ENTREGADO
2355,07/06/2025,Ocasa,devuelto
2356.0,31/05/2025,Moto,Entregado
2357,01/01/2026,Andreani,devuelto
2358,05/04/2025,Ocasa,Entregado
2359,03/08/2025,Ocasa,en camino
2360,29/12/2025,Ocasa,ENTREGADO
2361 ,01/07/2025,Ocasa,ENTREGADO
2362,14/05/2025,Moto,ENTREGADO
2363,06/02/2025,Andreani,devuelto
2364,15/11/2025,Moto,devuelto
2365,24/11/2025,Andreani,devuelto
2366,05/06/2025,Correo Argentino,Entregado
2368,29/04/2025,Moto,en camino
2369,21/11/2025,Correo Argentino,en camino
2370,04/03/2025,Ocasa,devuelto
2371,01/11/2025,Moto,devuelto
2372,11/07/2025,Ocasa,en camino
2373,11/02/2025,Moto,Entregado
2374,30/04/2025,Andreani,en camino
2375,02/01/2026,Correo Argentino,en camino
2376,06/05/2025,Ocasa,ENTREGADO
2377,20/06/2025,Ocasa,ENTREGADO
2378,29/08/2025,Ocasa,ENTREGADO
2379,03/07/2025,Ocasa,en camino
2380,11/04/2025,Andreani,devuelto
